Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"PHOENIX ARIZ CIVIC IMPT CORP E","Local Tax-Backed","Fixed Income","145,610.40","0.05","145,610.40","130,000.00","71884AYQ6","US71884AYQ65","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","May 12, 2015","May 12, 2015"
"LAGUNA BEACH CALIF UNI SCH DIS","School Districts","Fixed Income","145,191.37","0.05","145,191.37","130,000.00","507192GV8","US507192GV82","-","109.72","United States","-","USD","2.37","0.12","1.00","Aug 01, 2023","4.00","2.37","-","0.12","2.37","0.12","USD","Jul 07, 2020","Jul 07, 2020"
"UNIVERSITY N MEX UNIV REVS","Education","Fixed Income","144,767.57","0.05","144,767.57","130,000.00","914692Y69","US914692Y691","-","110.57","United States","-","USD","2.23","0.46","1.00","Jun 01, 2023","5.00","2.22","-","0.46","2.22","0.46","USD","Mar 08, 2016","Mar 08, 2016"
"SAN JOSE EVERGREEN CALIF CMNTY","School Districts","Fixed Income","143,322.08","0.05","143,322.08","125,000.00","798189ME3","US798189ME36","-","112.62","United States","-","USD","2.43","0.12","1.00","Sep 01, 2023","5.00","2.43","-","0.12","2.43","0.12","USD","Jun 30, 2015","Jun 30, 2015"
"SAN FRANCISCO CALIF CITY & CNT","Utility","Fixed Income","143,317.92","0.05","143,317.92","125,000.00","79765RL98","US79765RL989","-","113.45","United States","-","USD","2.59","0.12","1.00","Nov 01, 2023","5.00","2.59","-","0.12","2.59","0.12","USD","Oct 20, 2016","Oct 20, 2016"
"TEXAS WATER DEV BRD","Utility","Fixed Income","143,241.67","0.05","143,241.67","125,000.00","882854T44","US882854T448","-","112.14","United States","-","USD","2.34","0.15","1.00","Aug 01, 2023","5.00","2.34","-","0.15","2.34","0.15","USD","Apr 24, 2019","Apr 24, 2019"
"WASHINGTON ST FOR ISSUES DTD P","State Tax-Backed","Fixed Income","143,174.17","0.05","143,174.17","125,000.00","93974DN20","US93974DN209","-","112.08","United States","-","USD","2.34","0.17","1.00","Aug 01, 2023","5.00","2.34","-","0.17","2.34","0.17","USD","Oct 11, 2017","Oct 11, 2017"
"CALIFORNIA ST DEPT WTR RES CEN","Utility","Fixed Income","143,183.33","0.05","143,183.33","125,000.00","13067WPS5","US13067WPS51","-","113.76","United States","-","USD","2.68","0.15","1.00","Dec 01, 2023","5.00","2.68","-","0.15","2.68","0.15","USD","Oct 18, 2018","Oct 18, 2018"
"ALABAMA ST PUB SCH & COLLEGE A","State Tax-Backed","Fixed Income","143,155.83","0.05","143,155.83","125,000.00","010609FB6","US010609FB63","-","113.36","United States","-","USD","2.59","0.15","1.00","Nov 01, 2023","5.00","2.59","-","0.15","2.59","0.15","USD","Nov 04, 2020","Nov 04, 2020"
"OREGON ST DEPT TRANSN HWY USER","State Tax-Backed","Fixed Income","143,121.11","0.05","143,121.11","125,000.00","68607DST3","US68607DST36","-","113.48","United States","-","USD","2.63","0.17","1.00","Nov 15, 2023","5.00","2.63","-","0.17","2.63","0.17","USD","Jun 08, 2017","Jun 08, 2017"
"NEW HAMPSHIRE MUN BD BK","State Tax-Backed","Fixed Income","143,094.86","0.05","143,094.86","125,000.00","64465PV88","US64465PV887","-","112.21","United States","-","USD","2.38","0.19","1.00","Aug 15, 2023","5.00","2.38","-","0.19","2.38","0.19","USD","Nov 03, 2016","Nov 03, 2016"
"ALABAMA ST","State Tax-Backed","Fixed Income","143,074.17","0.05","143,074.17","125,000.00","010411AG1","US010411AG12","-","112.00","United States","-","USD","2.34","0.20","1.00","Aug 01, 2023","5.00","2.34","-","0.20","2.34","0.20","USD","Aug 06, 2014","Aug 06, 2014"
"KING CNTY WASH SCH DIST NO 403","School Districts","Fixed Income","143,069.58","0.05","143,069.58","125,000.00","495080SZ7","US495080SZ79","-","113.66","United States","-","USD","2.68","0.18","1.00","Dec 01, 2023","5.00","2.68","-","0.18","2.68","0.18","USD","Sep 25, 2014","Sep 25, 2014"
"MAINE MUN BD BK","State Tax-Backed","Fixed Income","143,059.17","0.05","143,059.17","125,000.00","56045RWS4","US56045RWS48","-","113.24","United States","-","USD","2.59","0.19","1.00","Nov 01, 2023","5.00","2.59","-","0.19","2.59","0.19","USD","Jan 19, 2017","Jan 19, 2017"
"LAS VEGAS VALLEY NEV WTR DIST","Local Tax-Backed","Fixed Income","143,030.83","0.05","143,030.83","125,000.00","5178406Y5","US5178406Y56","-","113.63","United States","-","USD","2.68","0.19","1.00","Dec 01, 2023","5.00","2.68","-","0.19","2.68","0.19","USD","Jun 01, 2015","Jun 01, 2015"
"PENNSYLVANIA ST UNIV","Education","Fixed Income","143,044.58","0.05","143,044.58","125,000.00","709235VV4","US709235VV43","-","112.39","United States","-","USD","2.43","0.20","1.00","Sep 01, 2023","5.00","2.43","-","0.20","2.43","0.20","USD","Jun 03, 2015","Jun 03, 2015"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","143,030.83","0.05","143,030.83","125,000.00","13068LXF7","US13068LXF74","-","113.63","United States","-","USD","2.68","0.19","1.00","Dec 01, 2023","5.00","2.68","-","0.19","2.68","0.19","USD","Nov 19, 2015","Nov 19, 2015"
"MEMPHIS TENN","Local Tax-Backed","Fixed Income","142,947.92","0.05","142,947.92","125,000.00","586145A79","US586145A796","-","113.15","United States","-","USD","2.59","0.22","1.00","Nov 01, 2023","5.00","2.59","-","0.22","2.59","0.22","USD","Mar 25, 2014","Mar 25, 2014"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","142,806.67","0.05","142,806.67","125,000.00","64966KYL1","US64966KYL15","-","111.79","United States","-","USD","2.34","0.28","1.00","Aug 01, 2023","5.00","2.34","-","0.28","2.34","0.28","USD","Jun 11, 2013","Jun 11, 2013"
"ORANGE CNTY FLA SALES TAX REV","Local Tax-Backed","Fixed Income","142,629.50","0.05","142,629.50","130,000.00","684515QW2","US684515QW29","-","109.34","United States","-","USD","1.86","0.14","1.00","Jan 01, 2023","5.00","1.86","-","0.14","1.86","0.14","USD","Oct 03, 2012","Oct 03, 2012"
"INDIANA MUN PWR AGY PWR SUPPLY","Utility","Fixed Income","142,156.30","0.05","142,156.30","130,000.00","454898TF4","US454898TF48","-","108.98","United States","-","USD","1.86","0.32","1.00","Jan 01, 2023","5.00","1.85","-","0.32","1.85","0.32","USD","Dec 11, 2014","Dec 11, 2014"
"FLORIDA ST BRD ED PUB ED","State Tax-Backed","Fixed Income","140,254.58","0.05","140,254.58","125,000.00","34153QLE4","US34153QLE43","-","111.41","United States","-","USD","2.23","0.12","1.00","Jun 01, 2023","5.00","2.23","-","0.12","2.23","0.12","USD","Dec 28, 2017","Dec 28, 2017"
"CONNECTICUT ST REVOLVING FD GE","Utility","Fixed Income","140,192.08","0.05","140,192.08","125,000.00","20775YDX1","US20775YDX13","-","111.36","United States","-","USD","2.23","0.14","1.00","Jun 01, 2023","5.00","2.23","-","0.14","2.23","0.14","USD","Jun 15, 2017","Jun 15, 2017"
"CONROE TEX INDPT SCH DIST","School Districts","Fixed Income","140,167.36","0.05","140,167.36","125,000.00","208418UH4","US208418UH44","-","109.87","United States","-","USD","1.94","0.17","1.00","Feb 15, 2023","5.00","1.93","-","0.17","1.93","0.17","USD","Feb 01, 2014","Feb 01, 2014"
"VIRGINIA COLLEGE BLDG AUTH VA","State Tax-Backed","Fixed Income","140,149.17","0.05","140,149.17","125,000.00","92778VCP1","US92778VCP13","-","109.66","United States","-","USD","1.90","0.18","1.00","Feb 01, 2023","5.00","1.90","-","0.18","1.90","0.18","USD","Jun 01, 2016","Jun 01, 2016"
"DELAWARE ST","State Tax-Backed","Fixed Income","140,171.25","0.05","140,171.25","125,000.00","246381JA6","US246381JA64","-","111.76","United States","-","USD","2.31","0.14","1.00","Jul 01, 2023","5.00","2.31","-","0.14","2.31","0.14","USD","Jun 30, 2016","Jun 30, 2016"
"WISCONSIN ST TRANSN REV","State Tax-Backed","Fixed Income","140,138.75","0.05","140,138.75","125,000.00","977123P93","US977123P939","-","111.74","United States","-","USD","2.31","0.15","1.00","Jul 01, 2023","5.00","2.31","-","0.15","2.31","0.15","USD","May 31, 2017","May 31, 2017"
"WICHITA KANS","Local Tax-Backed","Fixed Income","140,098.33","0.05","140,098.33","125,000.00","9672444K7","US9672444K70","-","111.29","United States","-","USD","2.23","0.17","1.00","Jun 01, 2023","5.00","2.23","-","0.17","2.23","0.17","USD","Oct 01, 2014","Oct 01, 2014"
"MAINE ST","State Tax-Backed","Fixed Income","140,098.33","0.05","140,098.33","125,000.00","56052AYL4","US56052AYL42","-","111.29","United States","-","USD","2.23","0.17","1.00","Jun 01, 2023","5.00","2.23","-","0.17","2.23","0.17","USD","Jun 25, 2015","Jun 25, 2015"
"MISSOURI ST HWYS & TRANS COMMN","State Tax-Backed","Fixed Income","140,061.67","0.05","140,061.67","125,000.00","60636WRQ0","US60636WRQ05","-","110.84","United States","-","USD","2.14","0.19","1.00","May 01, 2023","5.00","2.14","-","0.19","2.14","0.19","USD","Jun 03, 2014","Jun 03, 2014"
"NORTH EAST INDPT SCH DIST TEX","School Districts","Fixed Income","139,990.42","0.05","139,990.42","125,000.00","659155GA7","US659155GA73","-","109.53","United States","-","USD","1.90","0.24","1.00","Feb 01, 2023","5.00","1.89","-","0.24","1.89","0.24","USD","Nov 01, 2014","Dec 04, 2014"
"WASHINGTON ST CTFS PARTN","State Tax-Backed","Fixed Income","139,912.50","0.05","139,912.50","125,000.00","939720LX4","US939720LX48","-","111.56","United States","-","USD","2.31","0.22","1.00","Jul 01, 2023","5.00","2.31","-","0.22","2.31","0.22","USD","Mar 19, 2013","Mar 19, 2013"
"LOUISVILLE & JEFFERSON CNTY KY","Utility","Fixed Income","139,928.61","0.05","139,928.61","125,000.00","546589C42","US546589C428","-","110.93","United States","-","USD","2.18","0.23","1.00","May 15, 2023","5.00","2.18","-","0.23","2.18","0.23","USD","Aug 30, 2016","Aug 30, 2016"
"GRAND RIVER OK DAM AUTH REVENUE","Utility","Fixed Income","139,880.83","0.05","139,880.83","125,000.00","386442WH6","US386442WH61","-","111.11","United States","-","USD","2.23","0.24","1.00","Jun 01, 2023","5.00","2.23","-","0.24","2.23","0.24","USD","Nov 15, 2016","Nov 15, 2016"
"UNIVERSITY ALA GEN REV","Education","Fixed Income","139,783.75","0.05","139,783.75","125,000.00","914026RM3","US914026RM31","-","111.45","United States","-","USD","2.31","0.26","1.00","Jul 01, 2023","5.00","2.31","-","0.26","2.31","0.26","USD","Aug 28, 2014","Aug 28, 2014"
"SAN MATEO CALIF UN HIGH SCH DI","School Districts","Fixed Income","139,587.92","0.05","139,587.92","125,000.00","799017WL8","US799017WL80","-","110.04","United States","-","USD","2.46","0.12","1.00","Sep 01, 2023","4.00","2.46","-","0.12","2.46","0.12","USD","Jun 10, 2020","Jun 10, 2020"
"NEW HAMPSHIRE HEALTH & ED FACS","Education","Fixed Income","139,526.25","0.05","139,526.25","125,000.00","6446144A4","US6446144A44","-","111.25","United States","-","USD","2.31","0.34","1.00","Jul 01, 2023","5.00","2.31","-","0.34","2.31","0.34","USD","May 18, 2016","May 18, 2016"
"NEW YORK N Y CITY TRANSITIONAL","Local Tax-Backed","Fixed Income","139,508.33","0.05","139,508.33","125,000.00","64971WVM9","US64971WVM99","-","109.64","United States","-","USD","2.37","0.15","1.00","Aug 01, 2023","4.00","2.37","-","0.15","2.37","0.15","USD","Sep 29, 2015","Sep 29, 2015"
"PORT TACOMA WASH REV","Transportation","Fixed Income","139,076.67","0.05","139,076.67","125,000.00","735439NJ6","US735439NJ63","-","110.63","United States","-","USD","2.70","0.24","1.00","Dec 01, 2023","4.00","2.70","-","0.24","2.70","0.24","USD","Sep 08, 2016","Sep 08, 2016"
"CONTRA COSTA CALIF WTR DIST WT","Utility","Fixed Income","137,570.40","0.05","137,570.40","120,000.00","212218SF9","US212218SF93","-","113.02","United States","-","USD","2.51","0.12","1.00","Oct 01, 2023","5.00","2.51","-","0.12","2.51","0.12","USD","Jun 19, 2014","Jun 19, 2014"
"PRINCE GEORGES CNTY MD","Local Tax-Backed","Fixed Income","137,546.67","0.05","137,546.67","120,000.00","7417013B0","US7417013B09","-","112.78","United States","-","USD","2.46","0.13","1.00","Sep 15, 2023","5.00","2.47","-","0.13","2.47","0.13","USD","Sep 12, 2017","Sep 12, 2017"
"WISCONSIN ST FOR ISSUES DTD PR","State Tax-Backed","Fixed Income","137,443.60","0.05","137,443.60","120,000.00","97705MJF3","US97705MJF32","-","113.33","United States","-","USD","2.59","0.16","1.00","Nov 01, 2023","5.00","2.59","-","0.16","2.59","0.16","USD","Nov 15, 2017","Nov 15, 2017"
"NORTHSIDE TEX INDPT SCH DIST","School Districts","Fixed Income","137,435.87","0.05","137,435.87","120,000.00","66702RSU7","US66702RSU76","-","112.27","United States","-","USD","2.38","0.17","1.00","Aug 15, 2023","5.00","2.38","-","0.17","2.38","0.17","USD","Nov 01, 2017","Dec 06, 2017"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","137,390.00","0.05","137,390.00","120,000.00","13068LQK4","US13068LQK43","-","112.45","United States","-","USD","2.43","0.18","1.00","Sep 01, 2023","5.00","2.43","-","0.18","2.43","0.18","USD","Oct 28, 2014","Oct 28, 2014"
"HONOLULU HAWAII CITY & CNTY","Local Tax-Backed","Fixed Income","137,356.40","0.05","137,356.40","120,000.00","438687GF6","US438687GF66","-","112.42","United States","-","USD","2.43","0.19","1.00","Sep 01, 2023","5.00","2.43","-","0.19","2.43","0.19","USD","Jan 31, 2019","Jan 31, 2019"
"HONOLULU HAWAII CITY & CNTY","Local Tax-Backed","Fixed Income","137,329.20","0.05","137,329.20","120,000.00","438670V40","US438670V401","-","112.82","United States","-","USD","2.51","0.19","1.00","Oct 01, 2023","5.00","2.51","-","0.19","2.51","0.19","USD","Apr 02, 2015","Apr 02, 2015"
"LEESBURG VA","Local Tax-Backed","Fixed Income","137,163.19","0.05","137,163.19","125,000.00","524426WT6","US524426WT63","-","109.55","United States","-","USD","1.90","0.13","1.00","Jan 15, 2023","5.00","1.89","-","0.13","1.89","0.13","USD","Apr 15, 2015","Apr 15, 2015"
"PRINCE WILLIAM CNTY VA CTFS PA","Local Tax-Backed","Fixed Income","137,122.80","0.05","137,122.80","120,000.00","74176FCF4","US74176FCF45","-","112.64","United States","-","USD","2.51","0.25","1.00","Oct 01, 2023","5.00","2.51","-","0.25","2.51","0.25","USD","Apr 04, 2013","Apr 04, 2013"
"CONNECTICUT ST SPL TAX OBLIG R","State Tax-Backed","Fixed Income","137,025.20","0.05","137,025.20","120,000.00","207758TK9","US207758TK91","-","112.15","United States","-","USD","2.43","0.29","1.00","Sep 01, 2023","5.00","2.42","-","0.29","2.42","0.29","USD","Oct 16, 2014","Oct 16, 2014"
"WASHINGTON ST UNIV REVS","Education","Fixed Income","136,780.80","0.05","136,780.80","120,000.00","9400937T8","US9400937T89","-","112.36","United States","-","USD","2.51","0.35","1.00","Oct 01, 2023","5.00","2.51","-","0.35","2.51","0.35","USD","May 25, 2016","May 25, 2016"
"LOS ANGELES CALIF DEPT WTR & P","Utility","Fixed Income","134,625.60","0.05","134,625.60","120,000.00","544525SW9","US544525SW96","-","111.81","United States","-","USD","2.31","0.12","1.00","Jul 01, 2023","5.00","2.31","-","0.12","2.31","0.12","USD","Nov 20, 2014","Nov 20, 2014"
"FLORIDA ST BRD ED PUB ED","State Tax-Backed","Fixed Income","134,644.40","0.05","134,644.40","120,000.00","34153P6U7","US34153P6U79","-","111.41","United States","-","USD","2.23","0.12","1.00","Jun 01, 2023","5.00","2.23","-","0.12","2.23","0.12","USD","Mar 05, 2015","Mar 05, 2015"
"WAKE CNTY N C","Local Tax-Backed","Fixed Income","134,649.60","0.05","134,649.60","120,000.00","9308635Z4","US9308635Z40","-","110.58","United States","-","USD","2.07","0.13","1.00","Apr 01, 2023","5.00","2.06","-","0.13","2.06","0.13","USD","Apr 15, 2015","Apr 15, 2015"
"NORTHWEST TEX INDPT SCH DIST","School Districts","Fixed Income","134,560.67","0.05","134,560.67","120,000.00","667825U43","US667825U439","-","109.87","United States","-","USD","1.94","0.17","1.00","Feb 15, 2023","5.00","1.93","-","0.17","1.93","0.17","USD","Oct 15, 2015","Nov 19, 2015"
"INDIANA FIN AUTH HWY REV","State Tax-Backed","Fixed Income","134,554.40","0.05","134,554.40","120,000.00","45470RDE3","US45470RDE36","-","111.34","United States","-","USD","2.23","0.15","1.00","Jun 01, 2023","5.00","2.23","-","0.15","2.23","0.15","USD","Sep 15, 2017","Sep 15, 2017"
"PHOENIX ARIZ","Local Tax-Backed","Fixed Income","134,409.60","0.04","134,409.60","120,000.00","718814U79","US718814U796","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","Jun 21, 2017","Jun 21, 2017"
"MIAMI-DADE CNTY FLA","Local Tax-Backed","Fixed Income","134,378.40","0.04","134,378.40","120,000.00","59333FTJ9","US59333FTJ92","-","111.61","United States","-","USD","2.31","0.20","1.00","Jul 01, 2023","5.00","2.31","-","0.20","2.31","0.20","USD","Jun 01, 2015","Jun 02, 2016"
"CONNECTICUT ST","State Tax-Backed","Fixed Income","134,149.47","0.04","134,149.47","120,000.00","20772JUY6","US20772JUY62","-","111.19","United States","-","USD","2.27","0.28","1.00","Jun 15, 2023","5.00","2.27","-","0.28","2.27","0.28","USD","Jun 26, 2014","Jun 26, 2014"
"SOUTHEASTERN PA TRANSN AUTH RE","Transportation","Fixed Income","133,661.60","0.04","133,661.60","120,000.00","842039DQ9","US842039DQ98","-","110.59","United States","-","USD","2.23","0.45","1.00","Jun 01, 2023","5.00","2.22","-","0.45","2.22","0.45","USD","Oct 19, 2017","Oct 19, 2017"
"ILLINOIS ST","State Tax-Backed","Fixed Income","132,804.40","0.04","132,804.40","120,000.00","452152VS7","US452152VS77","-","108.21","United States","-","USD","1.90","0.87","1.00","Feb 01, 2023","5.00","1.89","-","0.87","1.89","0.87","USD","Feb 13, 2014","Feb 13, 2014"
"OHIO ST","State Tax-Backed","Fixed Income","131,824.12","0.04","131,824.12","115,000.00","677522HK3","US677522HK37","-","112.59","United States","-","USD","2.43","0.13","1.00","Sep 01, 2023","5.00","2.43","-","0.13","2.43","0.13","USD","Mar 09, 2016","Mar 09, 2016"
"CALIFORNIA ST DEPT WTR RES CEN","Utility","Fixed Income","131,728.67","0.04","131,728.67","115,000.00","13067WLR1","US13067WLR15","-","113.76","United States","-","USD","2.68","0.15","1.00","Dec 01, 2023","5.00","2.68","-","0.15","2.68","0.15","USD","Oct 20, 2016","Oct 20, 2016"
"MASSACHUSETTS ST WTR RES AUTH","Utility","Fixed Income","131,720.23","0.04","131,720.23","115,000.00","576051HE9","US576051HE95","-","112.08","United States","-","USD","2.34","0.17","1.00","Aug 01, 2023","5.00","2.34","-","0.17","2.34","0.17","USD","Mar 27, 2013","Mar 27, 2013"
"VIRGINIA COMMLTH TRANSN BRD FE","Transportation","Fixed Income","131,685.61","0.04","131,685.61","115,000.00","92778UBR0","US92778UBR05","-","112.66","United States","-","USD","2.46","0.17","1.00","Sep 15, 2023","5.00","2.46","-","0.17","2.46","0.17","USD","Dec 07, 2017","Dec 07, 2017"
"MONMOUTH CNTY N J","Local Tax-Backed","Fixed Income","131,651.47","0.04","131,651.47","120,000.00","609561GX7","US609561GX79","-","109.53","United States","-","USD","1.90","0.14","1.00","Jan 15, 2023","5.00","1.89","-","0.14","1.89","0.14","USD","Sep 25, 2019","Sep 25, 2019"
"WISCONSIN ST HEALTH & EDL FACS","Health","Fixed Income","130,992.92","0.04","130,992.92","115,000.00","97710B7P1","US97710B7P19","-","111.64","United States","-","USD","2.38","0.40","1.00","Aug 15, 2023","5.00","2.38","-","0.40","2.38","0.40","USD","Apr 12, 2013","Apr 12, 2013"
"TEXAS ST","State Tax-Backed","Fixed Income","129,066.80","0.04","129,066.80","115,000.00","8827234F3","US8827234F31","-","110.61","United States","-","USD","2.07","0.12","1.00","Apr 01, 2023","5.00","2.06","-","0.12","2.06","0.12","USD","Nov 02, 2016","Nov 02, 2016"
"ANNE ARUNDEL CNTY MD","Local Tax-Backed","Fixed Income","129,012.75","0.04","129,012.75","115,000.00","03588HKD7","US03588HKD79","-","110.56","United States","-","USD","2.07","0.14","1.00","Apr 01, 2023","5.00","2.06","-","0.14","2.06","0.14","USD","Apr 08, 2015","Apr 08, 2015"
